Date;Open;High;Low;Close;Volume;Evento
2018-01-02;82,60638427734375;82,8812026977539;81,71985626220703;81,95035552978516;4087646;0
2018-01-03;81,7730484008789;83,25354766845703;81,75531768798828;83,04077911376953;2791236;0
2018-01-04;83,43971252441406;84,14006805419922;83,35106658935547;83,43971252441406;2397226;0
2018-01-05;83,78546142578125;84,21099090576172;83,63475036621094;83,9627685546875;2121430;0
2018-01-08;83,88298034667969;84,49468231201172;83,59042358398438;84,44149017333984;2038522;0
2018-01-09;85,56737518310547;87,65957641601562;85,56737518310547;87,42021179199219;4917178;0
2018-01-10;86,89716339111328;87,358154296875;86,18794250488281;87,09220123291016;2780069;0
2018-01-11;87,31382751464844;87,5;86,68439483642578;87,40248107910156;2285441;0
2018-01-12;87,44680786132812;88,35106658935547;87,43794250488281;88,11170196533203;2136996;0
2018-01-16;88,54609680175781;88,891845703125;87,89006805419922;88,18262481689453;2511830;0
2018-01-17;88,69680786132812;88,81205749511719;87,83687591552734;88,28900909423828;2867827;0
2018-01-18;88,24468231201172;88,71453857421875;87,86347198486328;88,42198944091797;1485125;0
2018-01-19;88,82978820800781;89,43262481689453;88,68794250488281;89,14893341064453;3240293;0
2018-01-22;89,07801055908203;89,28191375732422;88,35993194580078;88,62588500976562;2440090;0
2018-01-23;88,80319213867188;88,98049926757812;88,3776626586914;88,608154296875;2688588;0
2018-01-24;88,91844177246094;90,15957641601562;88,72340393066406;89,87588500976562;2508221;0
2018-01-25;90,20390319824219;91,3209228515625;89,92021179199219;91,04609680175781;2407152;0
2018-01-26;91,29432678222656;92,03900909423828;91,11701965332031;92,02127838134766;2744875;0
2018-01-29;91,85283660888672;92,39361572265625;91,57801055908203;91,92375946044922;2910804;0
2018-01-30;90,99290466308594;92,92552947998047;89,65425872802734;90,0709228515625;4386228;0
2018-01-31;90,34574127197266;90,93085479736328;89,4060287475586;89,7872314453125;3732439;0
2018-02-01;89,46808624267578;90,5939712524414;89,09574127197266;90,3014144897461;2582218;0
2018-02-02;89,77836608886719;90,89539337158203;89,77836608886719;90,5851058959961;5140183;0
2018-02-05;89,93794250488281;90,29255676269531;85,36347198486328;85,7269515991211;5429177;0
2018-02-06;84,4858169555664;87,39361572265625;83,99822998046875;86,0372314453125;7550719;0
2018-02-07;85,4432601928711;85,96630859375;83,99822998046875;84,44149017333984;6020136;0
2018-02-08;84,57447052001953;84,70744323730469;81,68439483642578;81,7021255493164;3883817;0
2018-02-09;82,7127685546875;84,46808624267578;81,41844177246094;83,74113464355469;4166381;0
2018-02-12;84,3351058959961;85,00886535644531;83,86524963378906;84,58333587646484;2535293;0
2018-02-13;83,98049926757812;84,6187973022461;83,3687973022461;84,2021255493164;2270213;0
2018-02-14;83,6790771484375;85,25709533691406;83,43971252441406;85,19503784179688;1697527;0
2018-02-15;85,98403930664062;86,68439483642578;85,4432601928711;86,40957641601562;2139365;0
2018-02-16;86,29432678222656;87,25177001953125;85,83333587646484;86,47163391113281;2130792;0
2018-02-20;86,12588500976562;86,64893341064453;85,62056732177734;85,85993194580078;2381885;0
2018-02-21;85,71808624267578;87,67730712890625;85,6648941040039;86,30319213867188;2455656;0
2018-02-22;86,7730484008789;87,26950073242188;86,04609680175781;86,31205749511719;2642227;0
2018-02-23;86,6223373413086;88,11170196533203;86,56028747558594;88,05850982666016;1857478;0
2018-02-26;88,2269515991211;89,97340393066406;87,98758697509766;89,38829803466797;4052904;0
2018-02-27;89,39716339111328;90,24822998046875;88,24468231201172;88,27127838134766;2904374;0
2018-02-28;88,47517395019531;88,82978820800781;86,66666412353516;86,68439483642578;2309918;0
2018-03-01;86,65779876708984;86,87943267822266;84,35283660888672;85,09751892089844;2594287;0
2018-03-02;84,68085479736328;85,47872161865234;84,14006805419922;85,3014144897461;2615606;0
2018-03-05;84,7872314453125;86,87056732177734;84,56560516357422;86,50709533691406;1919518;0
2018-03-06;86,64006805419922;86,67552947998047;85,89539337158203;86,65779876708984;1720990;0
