Date;Open;High;Low;Close;Adj Close;Volume
2001-01-02;5,942217826843262;5,942217826843262;5,728792190551758;5,740025043487549;3,9475717544555664;4119586
2001-01-03;5,75125789642334;6,110712051391602;5,75125789642334;6,065780162811279;4,171604156494141;5344778
2001-01-04;6,05454683303833;6,267972946166992;6,05454683303833;6,07701301574707;4,179328441619873;6414179
2001-01-05;6,088245868682861;6,088245868682861;5,829888820648193;5,886053085327148;4,047999382019043;6997843
2001-01-08;5,75125789642334;5,964684009552002;5,75125789642334;5,852354049682617;4,0248260498046875;4219181
2001-01-09;5,784956932067871;5,874820232391357;5,77372407913208;5,818655967712402;4,001650333404541;3343408
2001-01-10;5,77372407913208;5,953451156616211;5,717558860778809;5,874820232391357;4,040275573730469;5069917
2001-01-11;5,77372407913208;5,829888820648193;5,728792190551758;5,740025043487549;3,9475717544555664;4601984
2001-01-12;5,728792190551758;5,9085187911987305;5,672627925872803;5,874820232391357;4,040275573730469;5703100
2001-01-16;5,852354049682617;6,121944904327393;5,784956932067871;6,07701301574707;4,179328441619873;6977812
2001-01-17;6,032081127166748;6,470164775848389;6,020847797393799;6,312903881072998;4,341558456420898;7554243
2001-01-18;6,35783576965332;6,470164775848389;6,267972946166992;6,312903881072998;4,341558456420898;12505090
2001-01-19;6,256740093231201;6,267972946166992;6,05454683303833;6,110712051391602;4,202502727508545;4418372
2001-01-22;6,07701301574707;6,133178234100342;6,05454683303833;6,133178234100342;4,217956066131592;1924588
2001-01-23;6,110712051391602;6,267972946166992;6,110712051391602;6,245506763458252;4,295203685760498;3420747
2001-01-24;6,189342021942139;6,22304105758667;6,043313980102539;6,065780162811279;4,171604156494141;4386658
2001-01-25;5,975916862487793;6,0994791984558105;5,964684009552002;6,032081127166748;4,148428916931152;3606028
2001-01-26;6,043313980102539;6,267972946166992;6,032081127166748;6,211808204650879;4,272030353546143;3340069
2001-01-29;6,204170227050781;6,362329006195068;6,1826019287109375;6,306613922119141;4,337231636047363;4030562
2001-01-30;6,294033050537109;6,4863409996032715;6,294033050537109;6,462975978851318;4,444766521453857;5643009
2001-01-31;6,452192783355713;6,524083137512207;6,436017036437988;6,47376012802124;4,452182292938232;5187874
2001-02-01;6,47376012802124;6,515097141265869;6,2473039627075195;6,459382057189941;4,442296028137207;7425158
2001-02-02;6,425233840942383;6,425233840942383;6,290439128875732;6,335370063781738;4,3570075035095215;4754438
2001-02-05;6,290439128875732;6,29942512512207;6,20057487487793;6,238317966461182;4,2902631759643555;3185946
2001-02-06;6,254493236541748;6,506111145019531;6,223939895629883;6,44680118560791;4,433643341064453;5972398
2001-02-07;6,461178779602051;6,495326995849609;6,3803019523620605;6,4539899826049805;4,4385857582092285;5147256
2001-02-08;6,4162468910217285;6,450395107269287;6,3173980712890625;6,419841766357422;4,415102005004883;3450236
2001-02-09;6,308411121368408;6,4162468910217285;6,281452178955078;6,294033050537109;4,328578948974609;3678917
2001-02-12;6,295829772949219;6,335370063781738;6,27426290512085;6,304817199707031;4,335997581481934;3726211
2001-02-13;6,290439128875732;6,556434154510498;6,236519813537598;6,47376012802124;4,452182292938232;6222778
2001-02-14;6,452192783355713;6,452192783355713;6,236519813537598;6,2832489013671875;4,321163654327393;4661519
2001-02-15;6,186196804046631;6,488138198852539;6,1844000816345215;6,344357013702393;4,363190174102783;8186870
2001-02-16;6,344357013702393;6,766715049743652;6,319194793701172;6,6498918533325195;4,573312759399414;8941904
2001-02-20;6,6498918533325195;6,9212799072265625;6,635513782501221;6,887132167816162;4,736469268798828;5876140
2001-02-21;6,865563869476318;6,865563869476318;6,604959964752197;6,657081127166748;4,5782575607299805;8007709
2001-02-22;6,6498918533325195;6,736161231994629;6,5762038230896;6,669661998748779;4,586909770965576;3008455
2001-02-23;6,631918907165527;6,667864799499512;6,572609901428223;6,626527786254883;4,557246685028076;3152562
2001-02-26;6,626527786254883;6,712797164916992;6,610352039337158;6,689432144165039;4,600505828857422;3319482
2001-02-27;6,730769157409668;6,910496234893799;6,7235798835754395;6,865563869476318;4,721635341644287;3488628
2001-02-28;6,867362022399902;6,9572248458862305;6,865563869476318;6,919482231140137;4,758716583251953;4490704
2001-03-01;6,82961893081665;7,099208831787109;6,82961893081665;7,011143207550049;4,821756839752197;7210388
2001-03-02;7,011143207550049;7,018332004547119;6,8835368156433105;6,915887832641602;4,756246089935303;3995508
2001-03-05;6,960820198059082;6,97699499130249;6,773903846740723;6,870955944061279;4,72534704208374;4795612
2001-03-06;6,80265998840332;6,82961893081665;6,7235798835754395;6,757728099822998;4,647474765777588;5234611
2001-03-07;6,667864799499512;6,8565778732299805;6,667864799499512;6,836808204650879;4,701859951019287;2959492
2001-03-08;6,8206329345703125;7,208843231201172;6,8206329345703125;7,14414119720459;4,91322135925293;6920503
2001-03-09;7,1261677742004395;7,2232208251953125;6,985980987548828;7,176492214202881;4,935470104217529;6093136
2001-03-12;7,162114143371582;7,162114143371582;6,973400115966797;6,975197792053223;4,797036170959473;3938199
2001-03-13;6,9302659034729;6,9302659034729;6,5815958976745605;6,773903846740723;4,658602714538574;5513368
2001-03-14;6,6498918533325195;6,6498918533325195;6,538462162017822;6,595973968505859;4,536231994628906;3432988
2001-03-15;6,594176769256592;6,595973968505859;6,482746124267578;6,515097141265869;4,480611801147461;3870318
2001-03-16;6,362329006195068;6,488138198852539;6,356936931610107;6,462975978851318;4,444766521453857;7071288
2001-03-19;6,461178779602051;6,69482421875;6,461178779602051;6,6552839279174805;4,57702112197876;5140023
2001-03-20;6,667864799499512;6,707405090332031;6,613946914672852;6,642703056335449;4,568370342254639;5278010
2001-03-21;6,6498918533325195;6,757728099822998;6,631918907165527;6,67685079574585;4,591853618621826;5020397
